snap,moi_1_id,moi_2_id,merger_snap,p_acceleration,xy_projection,p_face_projection,s_face_projection,p_SubhaloIDRaw,s_SubhaloIDRaw,p_SubhaloMass,s_SubhaloMass,p_SubhaloPos,s_SubhaloPos,p_SubhaloVel,s_SubhaloVel,p_SubhaloSpin,s_SubhaloSpin,p_SubhaloHalfmassRad,s_SubhaloHalfmassRad
37,33000000059075,40000000066106,35,3.947356372263353,https://www.tng-project.org/api/TNG50-1/snapshots/37/subhalos/64145/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/37/subhalos/64145/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/37/subhalos/64152/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,37000000064145,37000000064152,357.56577,0.21977934,[  409.07922 14838.483   12893.294  ],[  491.93533 14898.201   12884.525  ],[  8.841136  96.13861  -58.87022 ],[ -36.84352  185.94275 -276.1023 ],[-620.9605 1096.0697 1131.2554],[-14.897367  26.832283  39.062325],156.03883,4.785272
38,33000000059075,40000000066106,35,5.046154324995225,https://www.tng-project.org/api/TNG50-1/snapshots/38/subhalos/71691/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/38/subhalos/71691/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/38/subhalos/72004/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,38000000071691,38000000072004,370.70526,0.008452612,[  398.8973 14861.372  12874.001 ],[  423.0808 14933.165  12710.355 ],[  7.1732154  99.32229   -60.502354 ],[-152.39491 -172.95067  483.3159 ],[-702.32605 1020.69183  730.2267 ],[-1.4938076   0.72218543  1.3577605 ],160.43307,3.4339628
39,33000000059075,40000000066106,35,6.731687633017669,https://www.tng-project.org/api/TNG50-1/snapshots/39/subhalos/64905/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/39/subhalos/64905/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/39/subhalos/64915/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,39000000064905,39000000064915,376.3328,0.15421508,[  395.56784 14894.998   12849.129  ],[  409.38113 14895.385   12854.043  ],[  6.1371613 100.6603    -55.74841  ],[ -30.71928  360.04922 -365.1037 ],[-605.3265   915.52246  444.6191 ],[-6.6438046 17.037947  12.296911 ],151.55586,1.3991088
28,33000000059076,40000000066106,37,52.35514405972166,https://www.tng-project.org/api/TNG50-1/snapshots/28/subhalos/80776/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/28/subhalos/80776/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/28/subhalos/65495/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,28000000080776,28000000065495,63.33875,50.215492,[  142.25719 14598.831   12696.18   ],[  396.83875 14418.818   13190.6455 ],[57.750423 44.73886  71.92419 ],[   8.797074  209.98944  -107.853294],[273.8904  134.2214   89.81693],[ 78.25947 242.91971 287.65598],69.91794,81.21507
29,33000000059076,40000000066106,37,47.19542629110969,https://www.tng-project.org/api/TNG50-1/snapshots/29/subhalos/48809/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/29/subhalos/48809/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/29/subhalos/48810/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,29000000048809,29000000048810,79.52134,64.211784,[  402.7753 14499.949  13149.299 ],[  166.9248 14618.009  12726.029 ],[  11.517777  161.11568  -126.42785 ],[67.59247  46.401527 88.66189 ],[265.46948 187.57619 541.0852 ],[258.6595   92.44653  95.02529],114.10608,66.114784
30,33000000059076,40000000066106,37,9.826530615491817,https://www.tng-project.org/api/TNG50-1/snapshots/30/subhalos/50998/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/30/subhalos/50998/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/30/subhalos/50999/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,30000000050998,30000000050999,129.99455,49.649616,[  392.58554 14604.069   13128.988  ],[  190.85808 14634.048   12761.448  ],[  16.878395  120.16695  -149.2724  ],[ 76.99135   45.747658 105.26221 ],[ -8.810675 261.9089   402.46692 ],[223.41815 110.26895 152.06346],103.847855,46.57463
31,33000000059076,40000000066106,37,23.764087004001226,https://www.tng-project.org/api/TNG50-1/snapshots/31/subhalos/56497/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/31/subhalos/56497/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/31/subhalos/56498/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,31000000056497,31000000056498,159.43768,43.97464,[  399.35504 14654.554   13097.656  ],[  216.20572 14651.153   12799.3125 ],[  10.078713  113.07329  -149.34341 ],[ 97.45703   51.276676 137.2496  ],[-144.90308  310.6156   432.77774],[167.84315 165.48297 167.5749 ],110.312744,37.844997
32,33000000059076,40000000066106,37,23.990326462805125,https://www.tng-project.org/api/TNG50-1/snapshots/32/subhalos/53578/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/32/subhalos/53578/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/32/subhalos/53579/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,32000000053578,32000000053579,207.05058,29.344988,[  406.90747 14685.506   13017.893  ],[  253.51736 14668.197   12849.973  ],[   3.9831374  104.26762   -128.12936  ],[147.8524    61.006878 183.15889 ],[-337.0898  908.8117  619.9302],[127.5001   94.79077 210.14372],136.9514,21.97083
33,33000000059076,40000000066106,37,48.33321569082181,https://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/59075/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/59075/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/59076/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,33000000059075,33000000059076,245.61258,18.5819,[  408.02365 14714.602   12951.02   ],[  322.56372 14692.939   12921.933  ],[  -4.74407    96.037964 -107.35331 ],[302.3335  115.6543  250.78601],[-355.62335 1252.1252   702.3892 ],[ 48.759384  27.862967 148.92035 ],134.63463,10.162465
34,33000000059076,40000000066106,37,29.504496615141257,https://www.tng-project.org/api/TNG50-1/snapshots/34/subhalos/59296/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/34/subhalos/59296/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/34/subhalos/59297/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,34000000059296,34000000059297,279.678,13.23967,[  376.226 14733.178 12933.234],[  454.83615 14754.895   12962.077  ],[ 11.5834875  94.483864  -61.88799  ],[297.6525   212.13809  -66.954414],[-537.5376 1731.4475 1057.3829],[ 11.519668  35.609924 112.217415],118.09997,5.5378757
35,33000000059076,40000000066106,37,33.13037572864782,https://www.tng-project.org/api/TNG50-1/snapshots/35/subhalos/63777/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/35/subhalos/63777/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/35/subhalos/63778/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,35000000063777,35000000063778,298.52448,15.923754,[  395.01917 14778.738   12931.489  ],[  485.74503 14804.657   12933.478  ],[ 36.75706  100.42688  -47.693375],[ -53.73587  126.17087 -115.1703 ],[-704.1096 1740.5002 1119.3772],[30.141283 42.488384 99.40878 ],131.31488,7.134668
36,33000000059076,40000000066106,37,10.188695146997,https://www.tng-project.org/api/TNG50-1/snapshots/36/subhalos/70457/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/36/subhalos/70457/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/36/subhalos/70458/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,36000000070457,36000000070458,334.35593,4.203834,[  427.2951 14818.025  12909.787 ],[  420.66638 14814.117   12911.6045 ],[  9.680915 102.65854  -66.65449 ],[-109.528656 -214.77641   218.91852 ],[-820.06714 1361.2072  1307.0182 ],[-11.018871  25.487133  64.264015],146.36575,0.62413985
37,33000000059076,40000000066106,37,3.947356372263353,https://www.tng-project.org/api/TNG50-1/snapshots/37/subhalos/64145/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/37/subhalos/64145/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/37/subhalos/64152/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,37000000064145,37000000064152,357.56577,0.21977934,[  409.07922 14838.483   12893.294  ],[  491.93533 14898.201   12884.525  ],[  8.841136  96.13861  -58.87022 ],[ -36.84352  185.94275 -276.1023 ],[-620.9605 1096.0697 1131.2554],[-14.897367  26.832283  39.062325],156.03883,4.785272
38,33000000059076,40000000066106,37,5.046154324995225,https://www.tng-project.org/api/TNG50-1/snapshots/38/subhalos/71691/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/38/subhalos/71691/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/38/subhalos/72004/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,38000000071691,38000000072004,370.70526,0.008452612,[  398.8973 14861.372  12874.001 ],[  423.0808 14933.165  12710.355 ],[  7.1732154  99.32229   -60.502354 ],[-152.39491 -172.95067  483.3159 ],[-702.32605 1020.69183  730.2267 ],[-1.4938076   0.72218543  1.3577605 ],160.43307,3.4339628
39,33000000059076,40000000066106,37,6.731687633017669,https://www.tng-project.org/api/TNG50-1/snapshots/39/subhalos/64905/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/39/subhalos/64905/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/39/subhalos/64915/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,39000000064905,39000000064915,376.3328,0.15421508,[  395.56784 14894.998   12849.129  ],[  409.38113 14895.385   12854.043  ],[  6.1371613 100.6603    -55.74841  ],[ -30.71928  360.04922 -365.1037 ],[-605.3265   915.52246  444.6191 ],[-6.6438046 17.037947  12.296911 ],151.55586,1.3991088
28,33000000071129,40000000093692,39,22.678609228161974,https://www.tng-project.org/api/TNG50-1/snapshots/28/subhalos/67079/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/28/subhalos/67079/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/28/subhalos/135617/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,28000000067079,28000000135617,84.7124,29.300224,[ 1383.7329  6063.1484 28452.783 ],[ 1405.3062  5802.8594 27775.064 ],[ -32.741302  -53.6895   -144.5562  ],[ 13.716929  100.616776    1.0328034],[ 135.66261  689.69745 -496.0838 ],[304.68143 101.56985  81.47526],95.21149,69.59336
29,33000000071129,40000000093692,39,7.425248591547335,https://www.tng-project.org/api/TNG50-1/snapshots/29/subhalos/74078/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/29/subhalos/74078/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/29/subhalos/142637/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,29000000074078,29000000142637,97.307495,31.653809,[ 1358.3513  5996.894  28382.078 ],[ 1396.2979  5844.6245 27771.512 ],[ -51.49675  -42.88018 -137.7952 ],[  7.08058   100.279755    8.6045265],[ 145.51794  861.00214 -574.05133],[220.47795  68.85547 118.02368],81.55884,70.88688
30,33000000071129,40000000093692,39,6.8380458870174605,https://www.tng-project.org/api/TNG50-1/snapshots/30/subhalos/80867/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/30/subhalos/80867/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/30/subhalos/149009/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,30000000080867,30000000149009,107.19369,33.918846,[ 1331.054   5984.0576 28329.58  ],[ 1395.9678  5877.0586 27777.324 ],[ -55.696182  -41.19009  -143.681   ],[-2.983502 99.78817  17.107409],[ 172.90218  932.5912  -627.68005],[208.38551   71.88793   58.322998],99.61166,70.67343
31,33000000071129,40000000093692,39,10.647020166531567,https://www.tng-project.org/api/TNG50-1/snapshots/31/subhalos/63761/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/31/subhalos/63761/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/31/subhalos/63762/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,31000000063761,31000000063762,123.59143,28.09334,[ 1318.808   5974.5845 28284.445 ],[ 1395.5851  5906.284  27786.12  ],[ -56.053688  -34.366287 -143.9394  ],[-12.569195  90.274536  31.989481],[ 449.61752  986.51434 -462.09686],[322.77347  80.44307 -73.69236],113.00113,55.668674
32,33000000071129,40000000093692,39,10.987808433742192,https://www.tng-project.org/api/TNG50-1/snapshots/32/subhalos/67205/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/32/subhalos/67205/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/32/subhalos/67206/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,32000000067205,32000000067206,142.23259,20.02399,[ 1306.1495  5962.7017 28233.824 ],[ 1391.8235  5929.423  27801.275 ],[ -56.515453  -25.077612 -138.75613 ],[-24.164558  74.465805  38.206913],[ 914.8538   551.4246  -126.12807],[217.94038     2.8046844  46.75964  ],130.67537,36.644325
33,33000000071129,40000000093692,39,15.813248697616629,https://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/71129/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/71129/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/71130/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,33000000071129,33000000071130,144.94243,20.488409,[ 1293.082  5949.476 28180.049],[ 1379.0828  5951.836  27817.164 ],[ -57.762806  -20.845245 -148.81909 ],[-47.200092  54.336323  56.889824],[1407.0233   386.43777 -168.02701],[231.80066   17.694242  36.171803],129.65463,36.68313
